id,full_name,first_name,last_name,first_origin,last_origin,first_source_rank,last_source_rank,pair_type,label,rotation
core-01054,Zhi Nakayama,Zhi,Nakayama,C,J,55,62,C_J,1,0
core-01055,Xiaoling Takada,Xiaoling,Takada,C,J,56,99,C_J,1,0
core-01056,Yuanyuan Hasegawa,Yuanyuan,Hasegawa,C,J,57,36,C_J,1,0
core-01057,Xiaodong Honda,Xiaodong,Honda,C,J,58,73,C_J,1,0
core-01058,Xiaoming Saito,Xiaoming,Saito,C,J,59,10,C_J,1,0
core-01059,Xing Takeuchi,Xing,Takeuchi,C,J,61,47,C_J,1,0
core-01060,Jingjing Kawamura,Jingjing,Kawamura,C,J,62,84,C_J,1,0
core-01061,Zhiyong Abe,Zhiyong,Abe,C,J,63,21,C_J,1,0
core-01062,Yanping Matsuda,Yanping,Matsuda,C,J,64,58,C_J,1,0
core-01063,Xiaohua Ida,Xiaohua,Ida,C,J,65,95,C_J,1,0
core-01064,Xuan Sakamoto,Xuan,Sakamoto,C,J,66,32,C_J,1,0
core-01065,Xiaofeng Uchida,Xiaofeng,Uchida,C,J,67,69,C_J,1,0
core-01066,Jianming Ito,Jianming,Ito,C,J,68,6,C_J,1,0
core-01067,Weidong Ueda,Weidong,Ueda,C,J,69,43,C_J,1,0
core-01068,Di Maruyama,Di,Maruyama,C,J,70,80,C_J,1,0
core-01069,Huan Inoue,Huan,Inoue,C,J,71,17,C_J,1,0
core-01070,Xiaojun Nakagawa,Xiaojun,Nakagawa,C,J,72,54,C_J,1,0
core-01071,Shuang Takeda,Shuang,Takeda,C,J,73,91,C_J,1,0
core-01072,Qiong Ishikawa,Qiong,Ishikawa,C,J,74,28,C_J,1,0
core-01073,Zhigang Shibata,Zhigang,Shibata,C,J,75,65,C_J,1,0
core-01074,Xiaoying Suzuki,Xiaoying,Suzuki,C,J,76,2,C_J,1,0
core-01075,Zhiming Sakai,Zhiming,Sakai,C,J,77,39,C_J,1,0
core-01076,Jianfeng Miyazaki,Jianfeng,Miyazaki,C,J,78,76,C_J,1,0
core-01077,Xiaomei Yamada,Xiaomei,Yamada,C,J,79,13,C_J,1,0
core-01078,Xiaohui Fukuda,Xiaohui,Fukuda,C,J,80,50,C_J,1,0
core-01079,Hongmei Kubota,Hongmei,Kubota,C,J,81,87,C_J,1,0
core-01080,Zhiwei Nakajima,Zhiwei,Nakajima,C,J,82,24,C_J,1,0
core-01081,Xuemei Tamura,Xuemei,Tamura,C,J,83,61,C_J,1,0
core-01082,Long Kinoshita,Long,Kinoshita,C,J,84,98,C_J,1,0
core-01083,Chunyan Okada,Chunyan,Okada,C,J,85,35,C_J,1,0
core-01084,Weiwei Miyamoto,Weiwei,Miyamoto,C,J,86,72,C_J,1,0
core-01085,Hongwei Kobayashi,Hongwei,Kobayashi,C,J,87,9,C_J,1,0
core-01086,Dongmei Aoki,Dongmei,Aoki,C,J,88,46,C_J,1,0
core-01087,Shu Fujimoto,Shu,Fujimoto,C,J,89,83,C_J,1,0
core-01088,Jinhua Hayashi,Jinhua,Hayashi,C,J,90,20,C_J,1,0
core-01089,Zhihua Harada,Zhihua,Harada,C,J,91,57,C_J,1,0
core-01090,Guoqiang Chiba,Guoqiang,Chiba,C,J,92,94,C_J,1,0
core-01091,Hai Ishii,Hai,Ishii,C,J,93,31,C_J,1,0
core-01092,Song Ando,Song,Ando,C,J,94,68,C_J,1,0
core-01093,Hongyan Takahashi,Hongyan,Takahashi,C,J,95,5,C_J,1,0
core-01094,Xiaoyu Kikuchi,Xiaoyu,Kikuchi,C,J,96,42,C_J,1,0
core-01095,Jianxin Imai,Jianxin,Imai,C,J,97,79,C_J,1,0
core-01096,Guohua Yamaguchi,Guohua,Yamaguchi,C,J,98,16,C_J,1,0
core-01097,Han Okamoto,Han,Okamoto,C,J,99,53,C_J,1,0
core-01098,Jianzhong Noguchi,Jianzhong,Noguchi,C,J,100,90,C_J,1,0
core-01099,Chun Yamazaki,Chun,Yamazaki,C,J,101,27,C_J,1,0
core-01100,Zhijun Wada,Zhijun,Wada,C,J,102,64,C_J,1,0
core-01101,Wei Yoshida,Wei,Yoshida,C,J,2,12,C_J,1,1
core-01102,Yan Fujii,Yan,Fujii,C,J,3,49,C_J,1,1
core-01103,Li Murata,Li,Murata,C,J,4,86,C_J,1,1
core-01104,Ying Mori,Ying,Mori,C,J,5,23,C_J,1,1
core-01105,Hui Morita,Hui,Morita,C,J,6,60,C_J,1,1
core-01106,Lei Sugawara,Lei,Sugawara,C,J,7,97,C_J,1,1
core-01107,Hong Maeda,Hong,Maeda,C,J,8,34,C_J,1,1
core-01108,Yu Yokoyama,Yu,Yokoyama,C,J,9,71,C_J,1,1
core-01109,Min Nakamura,Min,Nakamura,C,J,10,8,C_J,1,1
core-01110,Xin Endo,Xin,Endo,C,J,11,45,C_J,1,1
core-01111,Bin Sugiyama,Bin,Sugiyama,C,J,12,82,C_J,1,1
core-01112,Ping Shimizu,Ping,Shimizu,C,J,13,19,C_J,1,1
core-01113,Lin Miura,Lin,Miura,C,J,14,56,C_J,1,1
core-01114,Yong Sakurai,Yong,Sakurai,C,J,15,93,C_J,1,1
core-01115,Ming Ogawa,Ming,Ogawa,C,J,16,30,C_J,1,1
core-01116,Ling Hara,Ling,Hara,C,J,17,67,C_J,1,1
core-01117,Qing Watanabe,Qing,Watanabe,C,J,18,4,C_J,1,1
core-01118,Peng Ota,Peng,Ota,C,J,19,41,C_J,1,1
core-01119,Qiang Ueno,Qiang,Ueno,C,J,20,78,C_J,1,1
core-01120,Yun Matsumoto,Yun,Matsumoto,C,J,21,15,C_J,1,1
core-01121,Jin Nishimura,Jin,Nishimura,C,J,22,52,C_J,1,1
core-01122,Rong Otsuka,Rong,Otsuka,C,J,23,89,C_J,1,1
core-01123,Chao Ikeda,Chao,Ikeda,C,J,24,26,C_J,1,1
core-01124,Gang Ishida,Gang,Ishida,C,J,25,63,C_J,1,1
core-01125,Yue Nomura,Yue,Nomura,C,J,26,100,C_J,1,1
core-01126,Jianhua Fujita,Jianhua,Fujita,C,J,27,37,C_J,1,1
core-01127,Xiaoyan Koyama,Xiaoyan,Koyama,C,J,28,74,C_J,1,1
core-01128,Na Kato,Na,Kato,C,J,29,11,C_J,1,1
core-01129,Liping Nakano,Liping,Nakano,C,J,30,48,C_J,1,1
core-01130,Mei Kono,Mei,Kono,C,J,31,85,C_J,1,1
core-01131,Ning Ono,Ning,Ono,C,J,32,22,C_J,1,1
core-01132,Zhen Kojima,Zhen,Kojima,C,J,33,59,C_J,1,1
core-01133,Chen Kubo,Chen,Kubo,C,J,34,96,C_J,1,1
core-01134,Kai Goto,Kai,Goto,C,J,35,33,C_J,1,1
core-01135,Cheng Shimada,Cheng,Shimada,C,J,36,70,C_J,1,1
core-01136,Xiang Yamamoto,Xiang,Yamamoto,C,J,37,7,C_J,1,1
core-01137,Haiyan Arai,Haiyan,Arai,C,J,38,44,C_J,1,1
core-01138,Jianping Kudo,Jianping,Kudo,C,J,39,81,C_J,1,1
core-01139,Lihua Kimura,Lihua,Kimura,C,J,40,18,C_J,1,1
core-01140,Nan Fujiwara,Nan,Fujiwara,C,J,41,55,C_J,1,1
core-01141,Xiaohong Matsui,Xiaohong,Matsui,C,J,42,92,C_J,1,1
core-01142,Zhiqiang Yamashita,Zhiqiang,Yamashita,C,J,43,29,C_J,1,1
core-01143,Lan Masuda,Lan,Masuda,C,J,44,66,C_J,1,1
core-01144,Kun Tanaka,Kun,Tanaka,C,J,45,3,C_J,1,1
core-01145,Lijun Murakami,Lijun,Murakami,C,J,46,40,C_J,1,1
core-01146,Xiaoli Taniguchi,Xiaoli,Taniguchi,C,J,47,77,C_J,1,1
core-01147,Jianguo Sasaki,Jianguo,Sasaki,C,J,48,14,C_J,1,1
core-01148,Jianjun Kaneko,Jianjun,Kaneko,C,J,49,51,C_J,1,1
core-01149,Xiaoping Hirano,Xiaoping,Hirano,C,J,50,88,C_J,1,1
core-01150,Meng Hashimoto,Meng,Hashimoto,C,J,51,25,C_J,1,1
core-01151,Tingting Nakayama,Tingting,Nakayama,C,J,52,62,C_J,1,1
core-01152,Lijuan Takada,Lijuan,Takada,C,J,53,99,C_J,1,1
core-01153,Shan Hasegawa,Shan,Hasegawa,C,J,54,36,C_J,1,1
core-01154,Zhi Honda,Zhi,Honda,C,J,55,73,C_J,1,1
core-01155,Xiaoling Saito,Xiaoling,Saito,C,J,56,10,C_J,1,1
core-01156,Yuanyuan Takeuchi,Yuanyuan,Takeuchi,C,J,57,47,C_J,1,1
core-01157,Xiaodong Kawamura,Xiaodong,Kawamura,C,J,58,84,C_J,1,1
core-01158,Xiaoming Abe,Xiaoming,Abe,C,J,59,21,C_J,1,1
core-01159,Xing Matsuda,Xing,Matsuda,C,J,61,58,C_J,1,1
core-01160,Jingjing Ida,Jingjing,Ida,C,J,62,95,C_J,1,1
core-01161,Zhiyong Sakamoto,Zhiyong,Sakamoto,C,J,63,32,C_J,1,1
core-01162,Yanping Uchida,Yanping,Uchida,C,J,64,69,C_J,1,1
core-01163,Xiaohua Ito,Xiaohua,Ito,C,J,65,6,C_J,1,1
core-01164,Xuan Ueda,Xuan,Ueda,C,J,66,43,C_J,1,1
core-01165,Xiaofeng Maruyama,Xiaofeng,Maruyama,C,J,67,80,C_J,1,1
core-01166,Jianming Inoue,Jianming,Inoue,C,J,68,17,C_J,1,1
core-01167,Weidong Nakagawa,Weidong,Nakagawa,C,J,69,54,C_J,1,1
core-01168,Di Takeda,Di,Takeda,C,J,70,91,C_J,1,1
core-01169,Huan Ishikawa,Huan,Ishikawa,C,J,71,28,C_J,1,1
core-01170,Xiaojun Shibata,Xiaojun,Shibata,C,J,72,65,C_J,1,1
core-01171,Shuang Suzuki,Shuang,Suzuki,C,J,73,2,C_J,1,1
core-01172,Qiong Sakai,Qiong,Sakai,C,J,74,39,C_J,1,1
core-01173,Zhigang Miyazaki,Zhigang,Miyazaki,C,J,75,76,C_J,1,1
core-01174,Xiaoying Yamada,Xiaoying,Yamada,C,J,76,13,C_J,1,1
core-01175,Zhiming Fukuda,Zhiming,Fukuda,C,J,77,50,C_J,1,1
core-01176,Jianfeng Kubota,Jianfeng,Kubota,C,J,78,87,C_J,1,1
core-01177,Xiaomei Nakajima,Xiaomei,Nakajima,C,J,79,24,C_J,1,1
core-01178,Xiaohui Tamura,Xiaohui,Tamura,C,J,80,61,C_J,1,1
core-01179,Hongmei Kinoshita,Hongmei,Kinoshita,C,J,81,98,C_J,1,1
core-01180,Zhiwei Okada,Zhiwei,Okada,C,J,82,35,C_J,1,1
core-01181,Xuemei Miyamoto,Xuemei,Miyamoto,C,J,83,72,C_J,1,1
core-01182,Long Kobayashi,Long,Kobayashi,C,J,84,9,C_J,1,1
core-01183,Chunyan Aoki,Chunyan,Aoki,C,J,85,46,C_J,1,1
core-01184,Weiwei Fujimoto,Weiwei,Fujimoto,C,J,86,83,C_J,1,1
core-01185,Hongwei Hayashi,Hongwei,Hayashi,C,J,87,20,C_J,1,1
core-01186,Dongmei Harada,Dongmei,Harada,C,J,88,57,C_J,1,1
core-01187,Shu Chiba,Shu,Chiba,C,J,89,94,C_J,1,1
core-01188,Jinhua Ishii,Jinhua,Ishii,C,J,90,31,C_J,1,1
core-01189,Zhihua Ando,Zhihua,Ando,C,J,91,68,C_J,1,1
core-01190,Guoqiang Takahashi,Guoqiang,Takahashi,C,J,92,5,C_J,1,1
core-01191,Hai Kikuchi,Hai,Kikuchi,C,J,93,42,C_J,1,1
core-01192,Song Imai,Song,Imai,C,J,94,79,C_J,1,1
core-01193,Hongyan Yamaguchi,Hongyan,Yamaguchi,C,J,95,16,C_J,1,1
core-01194,Xiaoyu Okamoto,Xiaoyu,Okamoto,C,J,96,53,C_J,1,1
core-01195,Jianxin Noguchi,Jianxin,Noguchi,C,J,97,90,C_J,1,1
core-01196,Guohua Yamazaki,Guohua,Yamazaki,C,J,98,27,C_J,1,1
core-01197,Han Wada,Han,Wada,C,J,99,64,C_J,1,1
core-01198,Jianzhong Sato,Jianzhong,Sato,C,J,100,1,C_J,1,1
core-01199,Chun Kondo,Chun,Kondo,C,J,101,38,C_J,1,1
core-01200,Zhijun Takagi,Zhijun,Takagi,C,J,102,75,C_J,1,1
core-01201,Wei Mori,Wei,Mori,C,J,2,23,C_J,1,2
core-01202,Yan Morita,Yan,Morita,C,J,3,60,C_J,1,2
core-01203,Li Sugawara,Li,Sugawara,C,J,4,97,C_J,1,2
core-01204,Ying Maeda,Ying,Maeda,C,J,5,34,C_J,1,2
core-01205,Hui Yokoyama,Hui,Yokoyama,C,J,6,71,C_J,1,2
core-01206,Lei Nakamura,Lei,Nakamura,C,J,7,8,C_J,1,2
core-01207,Hong Endo,Hong,Endo,C,J,8,45,C_J,1,2
core-01208,Yu Sugiyama,Yu,Sugiyama,C,J,9,82,C_J,1,2
core-01209,Min Shimizu,Min,Shimizu,C,J,10,19,C_J,1,2
core-01210,Xin Miura,Xin,Miura,C,J,11,56,C_J,1,2
core-01211,Bin Sakurai,Bin,Sakurai,C,J,12,93,C_J,1,2
core-01212,Ping Ogawa,Ping,Ogawa,C,J,13,30,C_J,1,2
core-01213,Lin Hara,Lin,Hara,C,J,14,67,C_J,1,2
core-01214,Yong Watanabe,Yong,Watanabe,C,J,15,4,C_J,1,2
core-01215,Ming Ota,Ming,Ota,C,J,16,41,C_J,1,2
core-01216,Ling Ueno,Ling,Ueno,C,J,17,78,C_J,1,2
core-01217,Qing Matsumoto,Qing,Matsumoto,C,J,18,15,C_J,1,2
core-01218,Peng Nishimura,Peng,Nishimura,C,J,19,52,C_J,1,2
core-01219,Qiang Otsuka,Qiang,Otsuka,C,J,20,89,C_J,1,2
core-01220,Yun Ikeda,Yun,Ikeda,C,J,21,26,C_J,1,2
core-01221,Jin Ishida,Jin,Ishida,C,J,22,63,C_J,1,2
core-01222,Rong Nomura,Rong,Nomura,C,J,23,100,C_J,1,2
core-01223,Chao Fujita,Chao,Fujita,C,J,24,37,C_J,1,2
core-01224,Gang Koyama,Gang,Koyama,C,J,25,74,C_J,1,2
core-01225,Yue Kato,Yue,Kato,C,J,26,11,C_J,1,2
core-01226,Jianhua Nakano,Jianhua,Nakano,C,J,27,48,C_J,1,2
core-01227,Xiaoyan Kono,Xiaoyan,Kono,C,J,28,85,C_J,1,2
core-01228,Na Ono,Na,Ono,C,J,29,22,C_J,1,2
core-01229,Liping Kojima,Liping,Kojima,C,J,30,59,C_J,1,2
core-01230,Mei Kubo,Mei,Kubo,C,J,31,96,C_J,1,2
core-01231,Ning Goto,Ning,Goto,C,J,32,33,C_J,1,2
core-01232,Zhen Shimada,Zhen,Shimada,C,J,33,70,C_J,1,2
core-01233,Chen Yamamoto,Chen,Yamamoto,C,J,34,7,C_J,1,2
core-01234,Kai Arai,Kai,Arai,C,J,35,44,C_J,1,2
core-01235,Cheng Kudo,Cheng,Kudo,C,J,36,81,C_J,1,2
core-01236,Xiang Kimura,Xiang,Kimura,C,J,37,18,C_J,1,2
core-01237,Haiyan Fujiwara,Haiyan,Fujiwara,C,J,38,55,C_J,1,2
core-01238,Jianping Matsui,Jianping,Matsui,C,J,39,92,C_J,1,2
core-01239,Lihua Yamashita,Lihua,Yamashita,C,J,40,29,C_J,1,2
core-01240,Nan Masuda,Nan,Masuda,C,J,41,66,C_J,1,2
core-01241,Xiaohong Tanaka,Xiaohong,Tanaka,C,J,42,3,C_J,1,2
core-01242,Zhiqiang Murakami,Zhiqiang,Murakami,C,J,43,40,C_J,1,2
core-01243,Lan Taniguchi,Lan,Taniguchi,C,J,44,77,C_J,1,2
core-01244,Kun Sasaki,Kun,Sasaki,C,J,45,14,C_J,1,2
core-01245,Lijun Kaneko,Lijun,Kaneko,C,J,46,51,C_J,1,2
core-01246,Xiaoli Hirano,Xiaoli,Hirano,C,J,47,88,C_J,1,2
core-01247,Jianguo Hashimoto,Jianguo,Hashimoto,C,J,48,25,C_J,1,2
core-01248,Jianjun Nakayama,Jianjun,Nakayama,C,J,49,62,C_J,1,2
core-01249,Xiaoping Takada,Xiaoping,Takada,C,J,50,99,C_J,1,2
core-01250,Meng Hasegawa,Meng,Hasegawa,C,J,51,36,C_J,1,2
core-01251,Tingting Honda,Tingting,Honda,C,J,52,73,C_J,1,2
core-01252,Lijuan Saito,Lijuan,Saito,C,J,53,10,C_J,1,2
core-01253,Shan Takeuchi,Shan,Takeuchi,C,J,54,47,C_J,1,2
core-01254,Zhi Kawamura,Zhi,Kawamura,C,J,55,84,C_J,1,2
core-01255,Xiaoling Abe,Xiaoling,Abe,C,J,56,21,C_J,1,2
core-01256,Yuanyuan Matsuda,Yuanyuan,Matsuda,C,J,57,58,C_J,1,2
core-01257,Xiaodong Ida,Xiaodong,Ida,C,J,58,95,C_J,1,2
core-01258,Xiaoming Sakamoto,Xiaoming,Sakamoto,C,J,59,32,C_J,1,2
core-01259,Xing Uchida,Xing,Uchida,C,J,61,69,C_J,1,2
core-01260,Jingjing Ito,Jingjing,Ito,C,J,62,6,C_J,1,2
core-01261,Zhiyong Ueda,Zhiyong,Ueda,C,J,63,43,C_J,1,2
core-01262,Yanping Maruyama,Yanping,Maruyama,C,J,64,80,C_J,1,2
core-01263,Xiaohua Inoue,Xiaohua,Inoue,C,J,65,17,C_J,1,2
core-01264,Xuan Nakagawa,Xuan,Nakagawa,C,J,66,54,C_J,1,2
core-01265,Xiaofeng Takeda,Xiaofeng,Takeda,C,J,67,91,C_J,1,2
core-01266,Jianming Ishikawa,Jianming,Ishikawa,C,J,68,28,C_J,1,2
core-01267,Weidong Shibata,Weidong,Shibata,C,J,69,65,C_J,1,2
core-01268,Di Suzuki,Di,Suzuki,C,J,70,2,C_J,1,2
core-01269,Huan Sakai,Huan,Sakai,C,J,71,39,C_J,1,2
core-01270,Xiaojun Miyazaki,Xiaojun,Miyazaki,C,J,72,76,C_J,1,2
core-01271,Shuang Yamada,Shuang,Yamada,C,J,73,13,C_J,1,2
core-01272,Qiong Fukuda,Qiong,Fukuda,C,J,74,50,C_J,1,2
core-01273,Zhigang Kubota,Zhigang,Kubota,C,J,75,87,C_J,1,2
core-01274,Xiaoying Nakajima,Xiaoying,Nakajima,C,J,76,24,C_J,1,2
core-01275,Zhiming Tamura,Zhiming,Tamura,C,J,77,61,C_J,1,2
core-01276,Jianfeng Kinoshita,Jianfeng,Kinoshita,C,J,78,98,C_J,1,2
core-01277,Xiaomei Okada,Xiaomei,Okada,C,J,79,35,C_J,1,2
core-01278,Xiaohui Miyamoto,Xiaohui,Miyamoto,C,J,80,72,C_J,1,2
core-01279,Hongmei Kobayashi,Hongmei,Kobayashi,C,J,81,9,C_J,1,2
core-01280,Zhiwei Aoki,Zhiwei,Aoki,C,J,82,46,C_J,1,2
core-01281,Xuemei Fujimoto,Xuemei,Fujimoto,C,J,83,83,C_J,1,2
core-01282,Long Hayashi,Long,Hayashi,C,J,84,20,C_J,1,2
core-01283,Chunyan Harada,Chunyan,Harada,C,J,85,57,C_J,1,2
core-01284,Weiwei Chiba,Weiwei,Chiba,C,J,86,94,C_J,1,2
core-01285,Hongwei Ishii,Hongwei,Ishii,C,J,87,31,C_J,1,2
core-01286,Dongmei Ando,Dongmei,Ando,C,J,88,68,C_J,1,2
core-01287,Shu Takahashi,Shu,Takahashi,C,J,89,5,C_J,1,2
core-01288,Jinhua Kikuchi,Jinhua,Kikuchi,C,J,90,42,C_J,1,2
core-01289,Zhihua Imai,Zhihua,Imai,C,J,91,79,C_J,1,2
core-01290,Guoqiang Yamaguchi,Guoqiang,Yamaguchi,C,J,92,16,C_J,1,2
core-01291,Hai Okamoto,Hai,Okamoto,C,J,93,53,C_J,1,2
core-01292,Song Noguchi,Song,Noguchi,C,J,94,90,C_J,1,2
core-01293,Hongyan Yamazaki,Hongyan,Yamazaki,C,J,95,27,C_J,1,2
core-01294,Xiaoyu Wada,Xiaoyu,Wada,C,J,96,64,C_J,1,2
core-01295,Jianxin Sato,Jianxin,Sato,C,J,97,1,C_J,1,2
core-01296,Guohua Kondo,Guohua,Kondo,C,J,98,38,C_J,1,2
core-01297,Han Takagi,Han,Takagi,C,J,99,75,C_J,1,2
core-01298,Jianzhong Yoshida,Jianzhong,Yoshida,C,J,100,12,C_J,1,2
core-01299,Chun Fujii,Chun,Fujii,C,J,101,49,C_J,1,2
core-01300,Zhijun Murata,Zhijun,Murata,C,J,102,86,C_J,1,2
core-01301,Wei Maeda,Wei,Maeda,C,J,2,34,C_J,1,3
core-01302,Yan Yokoyama,Yan,Yokoyama,C,J,3,71,C_J,1,3
core-01303,Li Nakamura,Li,Nakamura,C,J,4,8,C_J,1,3
core-01304,Ying Endo,Ying,Endo,C,J,5,45,C_J,1,3
core-01305,Hui Sugiyama,Hui,Sugiyama,C,J,6,82,C_J,1,3
core-01306,Lei Shimizu,Lei,Shimizu,C,J,7,19,C_J,1,3
core-01307,Hong Miura,Hong,Miura,C,J,8,56,C_J,1,3
core-01308,Yu Sakurai,Yu,Sakurai,C,J,9,93,C_J,1,3
core-01309,Min Ogawa,Min,Ogawa,C,J,10,30,C_J,1,3
core-01310,Xin Hara,Xin,Hara,C,J,11,67,C_J,1,3
core-01311,Bin Watanabe,Bin,Watanabe,C,J,12,4,C_J,1,3
core-01312,Ping Ota,Ping,Ota,C,J,13,41,C_J,1,3
core-01313,Lin Ueno,Lin,Ueno,C,J,14,78,C_J,1,3
core-01314,Yong Matsumoto,Yong,Matsumoto,C,J,15,15,C_J,1,3
core-01315,Ming Nishimura,Ming,Nishimura,C,J,16,52,C_J,1,3
core-01316,Ling Otsuka,Ling,Otsuka,C,J,17,89,C_J,1,3
core-01317,Qing Ikeda,Qing,Ikeda,C,J,18,26,C_J,1,3
core-01318,Peng Ishida,Peng,Ishida,C,J,19,63,C_J,1,3
core-01319,Qiang Nomura,Qiang,Nomura,C,J,20,100,C_J,1,3
core-01320,Yun Fujita,Yun,Fujita,C,J,21,37,C_J,1,3
core-01321,Jin Koyama,Jin,Koyama,C,J,22,74,C_J,1,3
core-01322,Rong Kato,Rong,Kato,C,J,23,11,C_J,1,3
core-01323,Chao Nakano,Chao,Nakano,C,J,24,48,C_J,1,3
core-01324,Gang Kono,Gang,Kono,C,J,25,85,C_J,1,3
core-01325,Yue Ono,Yue,Ono,C,J,26,22,C_J,1,3
core-01326,Jianhua Kojima,Jianhua,Kojima,C,J,27,59,C_J,1,3
core-01327,Xiaoyan Kubo,Xiaoyan,Kubo,C,J,28,96,C_J,1,3
core-01328,Na Goto,Na,Goto,C,J,29,33,C_J,1,3
core-01329,Liping Shimada,Liping,Shimada,C,J,30,70,C_J,1,3
core-01330,Mei Yamamoto,Mei,Yamamoto,C,J,31,7,C_J,1,3
core-01331,Ning Arai,Ning,Arai,C,J,32,44,C_J,1,3
core-01332,Zhen Kudo,Zhen,Kudo,C,J,33,81,C_J,1,3
core-01333,Chen Kimura,Chen,Kimura,C,J,34,18,C_J,1,3
core-01334,Kai Fujiwara,Kai,Fujiwara,C,J,35,55,C_J,1,3
core-01335,Cheng Matsui,Cheng,Matsui,C,J,36,92,C_J,1,3
core-01336,Xiang Yamashita,Xiang,Yamashita,C,J,37,29,C_J,1,3
core-01337,Haiyan Masuda,Haiyan,Masuda,C,J,38,66,C_J,1,3
core-01338,Jianping Tanaka,Jianping,Tanaka,C,J,39,3,C_J,1,3
core-01339,Lihua Murakami,Lihua,Murakami,C,J,40,40,C_J,1,3
core-01340,Nan Taniguchi,Nan,Taniguchi,C,J,41,77,C_J,1,3
core-01341,Xiaohong Sasaki,Xiaohong,Sasaki,C,J,42,14,C_J,1,3
core-01342,Zhiqiang Kaneko,Zhiqiang,Kaneko,C,J,43,51,C_J,1,3
core-01343,Lan Hirano,Lan,Hirano,C,J,44,88,C_J,1,3
core-01344,Kun Hashimoto,Kun,Hashimoto,C,J,45,25,C_J,1,3
core-01345,Lijun Nakayama,Lijun,Nakayama,C,J,46,62,C_J,1,3
core-01346,Xiaoli Takada,Xiaoli,Takada,C,J,47,99,C_J,1,3
core-01347,Jianguo Hasegawa,Jianguo,Hasegawa,C,J,48,36,C_J,1,3
core-01348,Jianjun Honda,Jianjun,Honda,C,J,49,73,C_J,1,3
core-01349,Xiaoping Saito,Xiaoping,Saito,C,J,50,10,C_J,1,3
core-01350,Meng Takeuchi,Meng,Takeuchi,C,J,51,47,C_J,1,3
core-01351,Tingting Kawamura,Tingting,Kawamura,C,J,52,84,C_J,1,3
core-01352,Lijuan Abe,Lijuan,Abe,C,J,53,21,C_J,1,3
core-01353,Shan Matsuda,Shan,Matsuda,C,J,54,58,C_J,1,3
core-01354,Zhi Ida,Zhi,Ida,C,J,55,95,C_J,1,3
core-01355,Xiaoling Sakamoto,Xiaoling,Sakamoto,C,J,56,32,C_J,1,3
core-01356,Yuanyuan Uchida,Yuanyuan,Uchida,C,J,57,69,C_J,1,3
core-01357,Xiaodong Ito,Xiaodong,Ito,C,J,58,6,C_J,1,3
core-01358,Xiaoming Ueda,Xiaoming,Ueda,C,J,59,43,C_J,1,3
core-01359,Xing Maruyama,Xing,Maruyama,C,J,61,80,C_J,1,3
core-01360,Jingjing Inoue,Jingjing,Inoue,C,J,62,17,C_J,1,3
core-01361,Zhiyong Nakagawa,Zhiyong,Nakagawa,C,J,63,54,C_J,1,3
core-01362,Yanping Takeda,Yanping,Takeda,C,J,64,91,C_J,1,3
core-01363,Xiaohua Ishikawa,Xiaohua,Ishikawa,C,J,65,28,C_J,1,3
core-01364,Xuan Shibata,Xuan,Shibata,C,J,66,65,C_J,1,3
core-01365,Xiaofeng Suzuki,Xiaofeng,Suzuki,C,J,67,2,C_J,1,3
core-01366,Jianming Sakai,Jianming,Sakai,C,J,68,39,C_J,1,3
core-01367,Weidong Miyazaki,Weidong,Miyazaki,C,J,69,76,C_J,1,3
core-01368,Di Yamada,Di,Yamada,C,J,70,13,C_J,1,3
core-01369,Huan Fukuda,Huan,Fukuda,C,J,71,50,C_J,1,3
core-01370,Xiaojun Kubota,Xiaojun,Kubota,C,J,72,87,C_J,1,3
core-01371,Shuang Nakajima,Shuang,Nakajima,C,J,73,24,C_J,1,3
core-01372,Qiong Tamura,Qiong,Tamura,C,J,74,61,C_J,1,3
core-01373,Zhigang Kinoshita,Zhigang,Kinoshita,C,J,75,98,C_J,1,3
core-01374,Xiaoying Okada,Xiaoying,Okada,C,J,76,35,C_J,1,3
core-01375,Zhiming Miyamoto,Zhiming,Miyamoto,C,J,77,72,C_J,1,3
core-01376,Jianfeng Kobayashi,Jianfeng,Kobayashi,C,J,78,9,C_J,1,3
core-01377,Xiaomei Aoki,Xiaomei,Aoki,C,J,79,46,C_J,1,3
core-01378,Xiaohui Fujimoto,Xiaohui,Fujimoto,C,J,80,83,C_J,1,3
core-01379,Hongmei Hayashi,Hongmei,Hayashi,C,J,81,20,C_J,1,3
core-01380,Zhiwei Harada,Zhiwei,Harada,C,J,82,57,C_J,1,3
core-01381,Xuemei Chiba,Xuemei,Chiba,C,J,83,94,C_J,1,3
core-01382,Long Ishii,Long,Ishii,C,J,84,31,C_J,1,3
core-01383,Chunyan Ando,Chunyan,Ando,C,J,85,68,C_J,1,3
core-01384,Weiwei Takahashi,Weiwei,Takahashi,C,J,86,5,C_J,1,3
core-01385,Hongwei Kikuchi,Hongwei,Kikuchi,C,J,87,42,C_J,1,3
core-01386,Dongmei Imai,Dongmei,Imai,C,J,88,79,C_J,1,3
core-01387,Shu Yamaguchi,Shu,Yamaguchi,C,J,89,16,C_J,1,3
core-01388,Jinhua Okamoto,Jinhua,Okamoto,C,J,90,53,C_J,1,3
core-01389,Zhihua Noguchi,Zhihua,Noguchi,C,J,91,90,C_J,1,3
core-01390,Guoqiang Yamazaki,Guoqiang,Yamazaki,C,J,92,27,C_J,1,3
